640x360,925x520,27,43,4.91 √Î,7.41 √Î,“ª∞„—”≥Ÿ,997 Kbps
852x480,925x520,27,43,3.57 √Î,7.41 √Î,“ª∞„—”≥Ÿ,1152 Kbps
852x480,925x520,34,43,4.69 √Î,7.28 √Î,“ª∞„—”≥Ÿ,1159 Kbps
852x480,925x520,31,43,5.29 √Î,7.41 √Î,“ª∞„—”≥Ÿ,1162 Kbps
852x480,925x520,28,43,4.60 √Î,7.41 √Î,“ª∞„—”≥Ÿ,1162 Kbps
852x480,925x520,31,43,5.09 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1200 Kbps
852x480,925x520,31,43,5.59 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1403 Kbps
852x480,925x520,31,45,5.40 √Î,7.50 √Î,“ª∞„—”≥Ÿ,1274 Kbps
852x480,925x520,32,47,5.16 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1184 Kbps
852x480,925x520,30,48,5.47 √Î,7.30 √Î,“ª∞„—”≥Ÿ,1221 Kbps
852x480,925x520,30,54,4.34 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1165 Kbps
852x480,925x520,30,54,4.57 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1206 Kbps
852x480,925x520,29,57,4.59 √Î,7.37 √Î,“ª∞„—”≥Ÿ,1260 Kbps
852x480,925x520,29,57,4.58 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1260 Kbps
852x480,925x520,28,57,5.03 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1157 Kbps
852x480,925x520,31,57,4.61 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1157 Kbps
852x480,925x520,31,57,4.61 √Î,7.37 √Î,“ª∞„—”≥Ÿ,1251 Kbps
852x480,925x520,29,57,5.09 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1040 Kbps
852x480,925x520,28,57,4.60 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1040 Kbps
852x480,925x520,32,57,5.58 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1345 Kbps
852x480,925x520,28,57,5.57 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1036 Kbps
852x480,925x520,29,57,4.87 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1036 Kbps
852x480,925x520,32,57,5.56 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1287 Kbps
852x480,925x520,33,57,4.73 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1087 Kbps
852x480,925x520,31,57,4.82 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1087 Kbps
852x480,925x520,35,58,4.58 √Î,7.42 √Î,“ª∞„—”≥Ÿ,1366 Kbps
852x480,925x520,31,58,4.87 √Î,7.39 √Î,“ª∞„—”≥Ÿ,1144 Kbps
852x480,925x520,25,58,4.94 √Î,7.51 √Î,“ª∞„—”≥Ÿ,1324 Kbps
852x480,925x520,28,78,4.58 √Î,7.47 √Î,“ª∞„—”≥Ÿ,1151 Kbps
852x480,925x520,31,78,4.69 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1201 Kbps
852x480,925x520,31,78,4.93 √Î,7.40 √Î,“ª∞„—”≥Ÿ,1201 Kbps
852x480,925x520,28,78,5.57 √Î,7.41 √Î,“ª∞„—”≥Ÿ,1129 Kbps
852x480,925x520,28,83,3.57 √Î,7.35 √Î,“ª∞„—”≥Ÿ,1129 Kbps
640x360,925x520,32,84,5.17 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1229 Kbps
852x480,925x520,24,85,4.89 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1233 Kbps
852x480,925x520,28,85,4.56 √Î,7.38 √Î,“ª∞„—”≥Ÿ,1233 Kbps
